更新时间,#genre#
CCTV-3,http://106.57.0.89:55555/rtp/239.200.200.18:9008
CCTV-3,http://106.59.2.162:55555/rtp/239.200.200.76:9004
CCTV-3,http://220.164.3.48:4022/rtp/239.200.200.18:9008
CCTV-3,http://220.164.3.169:4022/rtp/239.200.200.18:9008
CCTV-3,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225799/index.m3u8
CCTV-3,http://106.59.3.3:55555/rtp/239.200.200.18:9008
CCTV-3,http://106.57.0.89:55555/rtp/239.200.200.76:9004
CCTV-3,http://106.57.0.127:55555/rtp/239.200.200.18:9008
CCTV-3,http://106.59.3.3:55555/rtp/239.200.200.76:9004
CCTV-3,http://106.57.1.93:55555/rtp/239.200.200.76:9004
CCTV-3,http://enlen.vip:4022/rtp/239.200.200.76:9004
CCTV-4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-4,http://enlen.vip:4022/rtp/239.200.200.128:8652$1920x1080
CCTV-4,http://106.57.0.127:55555/rtp/239.200.200.128:8652
CCTV-4,http://220.164.3.169:4022/rtp/239.200.200.19:8216
CCTV-4,http://121.24.98.21:8090/hls/12/index.m3u8
CCTV-4,http://222.241.154.37:9901/tsfile/live/23004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://119.39.97.2:9002/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://220.164.3.169:4022/rtp/239.200.200.128:8652
CCTV-4,http://enlen.vip:4022/rtp/239.200.200.128:8652
CCTV-4,rtp://239.3.1.105:8092
CCTV-4,http://220.164.3.169:4022/rtp/239.200.200.128:8652$1920x1080
CCTV-4,http://106.59.2.162:55555/rtp/239.200.200.128:8652
CCTV-4,http://220.164.3.48:4022/rtp/239.200.200.128:8652
CCTV-4,http://106.59.3.3:55555/rtp/239.200.200.19:8216
CCTV-4,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-4,http://enlen.vip:4022/rtp/239.200.200.19:8216
CCTV-4,http://106.57.1.93:55555/rtp/239.200.200.128:8652
CCTV-4,http://106.57.0.89:55555/rtp/239.200.200.19:8216
CCTV-4,http://124.228.160.169:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://39.134.67.108/PLTV/88888888/224/3221225797/1.m3u8
CCTV-4,http://106.59.3.3:55555/rtp/239.200.200.128:8652
CCTV-4,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u8
CCTV-4,http://106.57.1.93:55555/rtp/239.200.200.19:8216
CCTV-4,http://106.57.0.89:55555/rtp/239.200.200.128:8652
CCTV-5,http://220.164.3.169:4022/rtp/239.200.201.5:4120$1920x1080
CCTV-5+,http://139.170.105.243:8000/rtp/239.120.2.59:5141
CCTV-5,http://220.164.3.169:4022/rtp/239.200.201.81:4120$720x576
CCTV-5+,http://39.134.67.108/PLTV/88888888/224/3221225507/1.m3u8
CCTV-5+,http://139.170.105.53:8000/rtp/239.120.1.245:9428
CCTV-5,http://enlen.vip:4022/rtp/239.200.201.5:4120
CCTV-5,http://106.57.1.93:55555/rtp/239.200.201.81:4120
CCTV-5+,http://222.241.154.37:9901/tsfile/live/23018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://106.57.0.89:55555/rtp/239.200.201.5:4120
CCTV-5+,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-5+,http://139.170.105.53:8000/rtp/239.120.2.59:5141
CCTV-5+,http://223.199.148.210:2222/rtp/239.253.64.100:5140
CCTV-5,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5,http://222.241.154.37:9901/tsfile/live/23005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://124.165.251.82:9999/tsfile/live/0019_1.m3u8
CCTV-5+,http://112.67.46.176:8686/rtp/239.253.64.100:5140
CCTV-5,http://39.134.67.108/PLTV/88888888/224/3221225818/1.m3u8
CCTV-5+,http://223.199.133.247:33333/rtp/239.253.64.100:5140
CCTV-5+,http://112.67.42.137:8686/rtp/239.253.64.100:5140
CCTV-5,http://106.57.0.89:55555/rtp/239.200.201.81:4120
CCTV-5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-5+,http://139.170.104.158:8000/rtp/239.120.2.59:5141
CCTV-5,http://110.241.188.219:808/hls/5/index.m3u8
CCTV-5,http://124.228.160.169:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://220.164.3.48:4022/rtp/239.200.201.5:4120
CCTV-5+,http://119.41.35.78:4000/rtp/239.253.64.100:5140
CCTV-5,http://106.57.0.127:55555/rtp/239.200.201.5:4120
CCTV-5,http://106.57.1.93:55555/rtp/239.200.201.5:4120
CCTV-5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5+,http://139.170.104.119:8000/rtp/239.120.2.59:5141
CCTV-5+,http://124.228.160.169:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://119.39.97.2:9002/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://220.164.3.169:4022/rtp/239.200.201.81:4120
CCTV-5+,http://139.170.104.158:8000/rtp/239.120.1.245:9428
CCTV-5,http://106.59.2.162:55555/rtp/239.200.201.5:4120
CCTV-5,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5+,http://139.170.105.243:8000/rtp/239.120.1.245:9428
CCTV-5+,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225507/index.m3u8
CCTV-5,http://106.59.3.3:55555/rtp/239.200.201.5:4120
CCTV-5,rtp://239.3.1.173:8001
CCTV-5,http://106.59.3.147:55555/rtp/239.200.201.5:4120$1920x1080
CCTV-5+,http://139.170.104.119:8000/rtp/239.120.1.245:9428
CCTV-5+,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-5,http://enlen.vip:4022/rtp/239.200.201.5:4120$1920x1080
CCTV-5+,http://223.199.149.203:2222/rtp/239.253.64.100:5140
CCTV-5+,http://36.101.1.79:554/rtp/239.253.64.100:5140
CCTV-5,http://220.164.3.169:4022/rtp/239.200.201.5:4120
CCTV-5+,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8
CCTV-6,http://139.170.104.158:8000/rtp/239.120.2.38:5141
CCTV-6,http://220.164.3.169:4022/rtp/239.200.200.21:9020
CCTV-6,http://106.57.0.89:55555/rtp/239.200.200.21:9020
CCTV-6,http://139.170.104.119:8000/rtp/239.120.2.38:5141
CCTV-6,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
CCTV-6,http://139.170.104.119:8000/rtp/239.120.1.49:8252
CCTV-6,http://222.241.154.37:9901/tsfile/live/23006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6,http://124.228.160.169:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6,http://106.59.2.162:55555/rtp/239.200.200.21:9020
CCTV-6,http://enlen.vip:4022/rtp/239.200.200.21:9020
CCTV-6,http://139.170.105.53:8000/rtp/239.120.1.49:8252
CCTV-6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-6,http://106.59.3.3:55555/rtp/239.200.200.21:9020
CCTV-6,http://39.134.67.108/PLTV/88888888/224/3221225814/1.m3u8
CCTV-6,rtp://239.3.1.174:8001
CCTV-6,http://110.241.188.219:808/hls/6/index.m3u8
CCTV-6,http://220.164.3.48:4022/rtp/239.200.200.21:9020
CCTV-6,http://106.57.0.127:55555/rtp/239.200.200.21:9020
CCTV-6,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-6,http://139.170.104.158:8000/rtp/239.120.1.49:8252
CCTV-6,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-6,http://139.170.105.243:8000/rtp/239.120.1.49:8252
CCTV-6,http://106.57.1.93:55555/rtp/239.200.200.21:9020
CCTV-6,http://106.59.3.147:55555/rtp/239.200.200.21:9020$1920x1080
CCTV-7,rtp://239.3.1.61:8104
CCTV-7,http://222.241.154.37:9901/tsfile/live/23007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://enlen.vip:4022/rtp/239.200.200.105:8104
CCTV-7,http://106.57.0.89:55555/rtp/239.200.200.105:8104
CCTV-7,http://220.164.3.169:4022/rtp/239.200.200.22:8024
CCTV-7,http://223.242.147.119:4022/rtp/238.1.78.239:7784$1920x1080
CCTV-7,http://183.185.246.78:9999/tsfile/live/0007_1.m3u8
CCTV-7,http://39.134.67.108/PLTV/88888888/224/3221225671/1.m3u8
CCTV-7,http://106.57.1.93:55555/rtp/239.200.200.22:8024
CCTV-7,http://106.59.3.3:55555/rtp/239.200.200.22:8024
CCTV-7,http://119.39.97.2:9002/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://124.228.160.169:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-7,http://106.59.2.162:55555/rtp/239.200.200.105:8104
CCTV-7,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-7,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-7,http://106.57.0.127:55555/rtp/239.200.200.105:8104
CCTV-7,http://220.164.3.169:4022/rtp/239.200.200.105:8104
CCTV-7,http://enlen.vip:4022/rtp/239.200.200.22:8024
CCTV-7,http://106.59.3.3:55555/rtp/239.200.200.105:8104
CCTV-7,http://106.57.0.89:55555/rtp/239.200.200.22:8024
CCTV-7,http://106.59.2.162:55555/rtp/239.200.200.22:8024
CCTV-7,http://220.164.3.48:4022/rtp/239.200.200.105:8104
CCTV-7,http://106.57.1.93:55555/rtp/239.200.200.105:8104
CCTV-8,http://106.57.0.89:55555/rtp/239.200.200.23:9028
CCTV-8,http://106.57.0.89:55555/rtp/239.200.200.72:9020
CCTV-8,http://220.164.3.169:4022/rtp/239.200.200.23:9028
CCTV-8,http://106.59.3.3:55555/rtp/239.200.200.72:9020
CCTV-8,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-8,http://220.164.3.48:4022/rtp/239.200.200.23:9028
CCTV-8,http://106.59.3.3:55555/rtp/239.200.200.23:9028
CCTV-8,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-8,http://enlen.vip:4022/rtp/239.200.200.72:9020
CCTV-8,http://enlen.vip:4022/rtp/239.200.200.23:9028
CCTV-8,rtp://239.3.1.175:8001
CCTV-8,http://110.241.188.219:808/hls/8/index.m3u8
CCTV-8,http://119.39.97.2:9002/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://220.164.3.169:4022/rtp/239.200.200.72:9020$720x576
CCTV-8,http://222.241.154.37:9901/tsfile/live/23008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://220.164.3.169:4022/rtp/239.200.200.72:9020
CCTV-8,http://124.228.160.169:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://106.57.1.93:55555/rtp/239.200.200.72:9020
CCTV-8,http://106.57.0.127:55555/rtp/239.200.200.23:9028
CCTV-8,http://39.134.67.108/PLTV/88888888/224/3221225795/1.m3u8
CCTV-8,http://106.59.3.147:55555/rtp/239.200.200.23:9028$1920x1080
CCTV-8,http://106.57.1.93:55555/rtp/239.200.200.23:9028
CCTV-8,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-8,http://106.59.2.162:55555/rtp/239.200.200.23:9028
CCTV-9,http://106.59.3.3:55555/rtp/239.200.200.106:8112
CCTV-9,http://106.57.0.127:55555/rtp/239.200.200.106:8112
CCTV-9,http://220.164.3.48:4022/rtp/239.200.200.106:8112
CCTV-9,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-9,http://220.164.3.169:4022/rtp/239.200.200.24:8032
CCTV-9,http://106.59.3.3:55555/rtp/239.200.200.24:8032
CCTV-9,http://222.241.154.37:9901/tsfile/live/23009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,http://nas.hssvm.com:8888/udp/225.1.1.119:5002$1920x1080
CCTV-9,http://220.164.3.169:4022/rtp/239.200.200.106:8112
CCTV-9,http://106.59.2.162:55555/rtp/239.200.200.106:8112
CCTV-9,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-9,http://119.39.97.2:9002/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,http://124.228.160.169:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,http://121.24.98.21:8090/hls/17/index.m3u8
CCTV-9,http://220.164.3.169:4022/rtp/239.200.200.106:8112$1920x1080
CCTV-9,http://106.57.1.93:55555/rtp/239.200.200.106:8112
CCTV-9,http://106.57.0.89:55555/rtp/239.200.200.106:8112
CCTV-9,http://enlen.vip:4022/rtp/239.200.200.106:8112
CCTV-9,http://106.57.1.93:55555/rtp/239.200.200.24:8032
CCTV-9,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225734/index.m3u8
CCTV-9,rtp://239.3.1.62:8112
CCTV-9,http://enlen.vip:4022/rtp/239.200.200.106:8112$1920x1080
CCTV-9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-9,http://106.57.0.89:55555/rtp/239.200.200.24:8032
CCTV-9,http://39.134.67.108/PLTV/88888888/224/3221225676/1.m3u8
CCTV-10,http://124.228.160.169:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10,http://222.241.154.37:9901/tsfile/live/23010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10,http://220.164.3.169:4022/rtp/239.200.200.25:8228
CCTV-10,http://121.24.98.21:8090/hls/18/index.m3u8
CCTV-10,http://106.57.1.93:55555/rtp/239.200.200.107:8116
CCTV-10,rtp://239.3.1.63:8116
CCTV-10,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226473/index.m3u8
CCTV-10,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002146/1.m3u8
CCTV-10,http://220.164.3.48:4022/rtp/239.200.200.25:8228
CCTV-10,http://106.57.0.89:55555/rtp/239.200.200.25:8228
CCTV-10,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226473/index.m3u8
CCTV-10,http://119.39.97.2:9002/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10,http://106.59.2.162:55555/rtp/239.200.200.25:8228
CCTV-10,http://106.57.0.127:55555/rtp/239.200.200.25:8228
CCTV-10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226473/index.m3u8
CCTV-10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV-10,http://106.59.3.3:55555/rtp/239.200.200.25:8228
CCTV-10,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225677/index.m3u8
CCTV-10,http://39.134.67.108/PLTV/88888888/224/3221225677/1.m3u8
CCTV-10,http://106.57.0.89:55555/rtp/239.200.200.107:8116
CCTV-10,http://223.242.147.119:4022/rtp/238.1.78.241:7800$1920x1080
CCTV-10,http://106.57.1.93:55555/rtp/239.200.200.25:8228
CCTV-10,http://106.59.3.3:55555/rtp/239.200.200.107:8116
CCTV-10,http://106.59.2.162:55555/rtp/239.200.200.107:8116
CCTV-10,http://220.164.3.169:4022/rtp/239.200.200.107:8116
CCTV-10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
CCTV-10,http://enlen.vip:4022/rtp/239.200.200.107:8116
CCTV-10,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226473/index.m3u8
CCTV-10,http://enlen.vip:4022/rtp/239.200.200.25:8228
CCTV-11,https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/playlist.m3u8
CCTV-11,http://220.164.3.169:4022/rtp/239.200.201.125:8480
CCTV-11,http://106.57.0.89:55555/rtp/239.200.201.125:8480
CCTV-11,http://139.170.105.53:8000/rtp/239.120.1.163:9036
CCTV-11,http://119.39.97.2:9002/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11,http://220.164.3.48:4022/rtp/239.200.201.125:8480
CCTV-11,http://106.57.0.127:55555/rtp/239.200.201.125:8480
CCTV-11,http://enlen.vip:4022/rtp/239.200.201.125:8480
CCTV-11,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226565/index.m3u8
CCTV-11,http://139.170.104.119:8000/rtp/239.120.1.163:9036
CCTV-11,http://121.24.98.21:8090/hls/19/index.m3u8
CCTV-11,rtp://239.3.1.152:8120
CCTV-11,http://139.170.104.158:8000/rtp/239.120.1.163:9036
CCTV-11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV-11,http://39.134.67.108/PLTV/88888888/224/3221225517/1.m3u8
CCTV-11,http://106.57.1.93:55555/rtp/239.200.201.125:8480
CCTV-11,http://106.59.3.147:55555/rtp/239.200.201.125:8480$1920x1080
CCTV-11,http://enlen.vip:4022/rtp/239.200.201.125:8480$1920x1080
CCTV-11,http://124.228.160.169:9901/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8
CCTV-11,http://222.241.154.37:9901/tsfile/live/23011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11,http://106.59.3.3:55555/rtp/239.200.201.125:8480
CCTV-11,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8
CCTV-11,http://106.59.2.162:55555/rtp/239.200.201.125:8480
CCTV-11,http://220.164.3.169:4022/rtp/239.200.201.125:8480$1920x1080
CCTV-11,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8
CCTV-12,http://124.228.160.169:9901/tsfile/live/0012_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12,http://enlen.vip:4022/rtp/239.200.200.108:8124$1920x1080
CCTV-12,http://106.57.1.93:55555/rtp/239.200.200.27:8232
CCTV-12,http://220.164.3.169:4022/rtp/239.200.200.108:8124$1920x1080
CCTV-12,http://39.134.67.108/PLTV/88888888/224/3221225669/1.m3u8
CCTV-12,http://106.59.3.3:55555/rtp/239.200.200.108:8124
CCTV-12,http://121.24.98.21:8090/hls/20/index.m3u8
CCTV-12,http://222.241.154.37:9901/tsfile/live/23012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12,http://[2409:8087:74F1:0021::0008]/270000001322/69900158041111100000002147/index.m3u8
